tract,state_abbr,year,annual_change,hpi,hpi1990,hpi2000,TRACT_ID
"08031000600",CO,"2017","3.56","313.22",".","242.21","08031000600"
"08031000600",CO,"2018","8.20","338.92",".","262.07","08031000600"
"08031000701",CO,"1998",".","100.00",".","73.29","08031000701"
"08031000701",CO,"1999","10.78","110.78",".","81.19","08031000701"
"08031000701",CO,"2000","23.17","136.44",".","100.00","08031000701"
"08031000701",CO,"2001","11.25","151.80",".","111.25","08031000701"
"08031000701",CO,"2002","2.28","155.26",".","113.79","08031000701"
"08031000701",CO,"2003","2.39","158.96",".","116.51","08031000701"
"08031000701",CO,"2004","-0.74","157.79",".","115.64","08031000701"
"08031000701",CO,"2005","9.25","172.38",".","126.34","08031000701"
"08031000701",CO,"2006","-8.30","158.07",".","115.85","08031000701"
"08031000701",CO,"2007","-0.35","157.53",".","115.45","08031000701"
"08031000701",CO,"2008","2.90","162.10",".","118.80","08031000701"
"08031000701",CO,"2009","1.48","164.49",".","120.56","08031000701"
"08031000701",CO,"2010","2.95","169.35",".","124.11","08031000701"
"08031000701",CO,"2011","-0.40","168.68",".","123.62","08031000701"
"08031000701",CO,"2012","-1.30","166.48",".","122.01","08031000701"
"08031000701",CO,"2013","20.87","201.23",".","147.48","08031000701"
"08031000701",CO,"2014","12.18","225.74",".","165.45","08031000701"
"08031000701",CO,"2015","8.76","245.51",".","179.94","08031000701"
"08031000701",CO,"2016","13.31","278.19",".","203.89","08031000701"
"08031000701",CO,"2017","7.93","300.24",".","220.05","08031000701"
"08031000701",CO,"2018","5.60","317.07",".","232.38","08031000701"
"08031000702",CO,"1998",".","100.00",".","79.12","08031000702"
"08031000702",CO,"1999","10.53","110.53",".","87.45","08031000702"
"08031000702",CO,"2000","14.35","126.39",".","100.00","08031000702"
"08031000702",CO,"2001","12.61","142.33",".","112.61","08031000702"
"08031000702",CO,"2002","13.52","161.57",".","127.83","08031000702"
"08031000702",CO,"2003","-1.46","159.22",".","125.97","08031000702"
"08031000702",CO,"2004","9.32","174.06",".","137.71","08031000702"
"08031000702",CO,"2005","2.84","179.00",".","141.62","08031000702"
"08031000702",CO,"2006","-8.55","163.69",".","129.51","08031000702"
"08031000702",CO,"2007","7.17","175.44",".","138.80","08031000702"
"08031000702",CO,"2008","-20.13","140.12",".","110.86","08031000702"
"08031000702",CO,"2009","14.66","160.65",".","127.11","08031000702"
"08031000702",CO,"2010","12.67","181.01",".","143.21","08031000702"
"08031000702",CO,"2011","-3.93","173.90",".","137.59","08031000702"
"08031000702",CO,"2012","10.09","191.45",".","151.47","08031000702"
"08031000702",CO,"2013","10.26","211.09",".","167.01","08031000702"
"08031000702",CO,"2014","22.08","257.71",".","203.90","08031000702"
"08031000702",CO,"2015","13.56","292.66",".","231.55","08031000702"
"08031000702",CO,"2016","14.00","333.62",".","263.95","08031000702"
"08031000702",CO,"2017","11.31","371.35",".","293.80","08031000702"
"08031000702",CO,"2018","11.14","412.71",".","326.52","08031000702"
"08031000902",CO,"1993",".","100.00",".","44.06","08031000902"
"08031000902",CO,"1994","13.69","113.69",".","50.09","08031000902"
"08031000902",CO,"1995","9.73","124.75",".","54.97","08031000902"
"08031000902",CO,"1996","13.77","141.92",".","62.54","08031000902"
"08031000902",CO,"1997","13.19","160.64",".","70.78","08031000902"
"08031000902",CO,"1998","7.07","172.01",".","75.79","08031000902"
"08031000902",CO,"1999","12.89","194.17",".","85.56","08031000902"
"08031000902",CO,"2000","16.88","226.95",".","100.00","08031000902"
"08031000902",CO,"2001","13.04","256.54",".","113.04","08031000902"
"08031000902",CO,"2002","9.32","280.44",".","123.57","08031000902"
"08031000902",CO,"2003","-1.06","277.49",".","122.27","08031000902"
"08031000902",CO,"2004","2.31","283.90",".","125.10","08031000902"
"08031000902",CO,"2005","2.09","289.83",".","127.71","08031000902"
"08031000902",CO,"2006","-5.27","274.55",".","120.98","08031000902"
"08031000902",CO,"2007","-11.69","242.47",".","106.84","08031000902"
"08031000902",CO,"2008","-27.15","176.64",".","77.83","08031000902"
"08031000902",CO,"2009","19.91","211.81",".","93.33","08031000902"
"08031000902",CO,"2010","-0.69","210.35",".","92.69","08031000902"
"08031000902",CO,"2011","1.86","214.27",".","94.41","08031000902"
"08031000902",CO,"2012","-1.19","211.72",".","93.29","08031000902"
"08031000902",CO,"2013","16.57","246.80",".","108.75","08031000902"
"08031000902",CO,"2014","14.31","282.11",".","124.31","08031000902"
"08031000902",CO,"2015","14.99","324.38",".","142.93","08031000902"
"08031000902",CO,"2016","20.43","390.65",".","172.13","08031000902"
"08031000902",CO,"2017","12.69","440.22",".","193.97","08031000902"
"08031000902",CO,"2018","9.44","481.78",".","212.28","08031000902"
"08031000903",CO,"1996",".","100.00",".","60.94","08031000903"
"08031000903",CO,"1997","12.95","112.95",".","68.83","08031000903"
"08031000903",CO,"1998","12.47","127.03",".","77.41","08031000903"
"08031000903",CO,"1999","13.25","143.86",".","87.66","08031000903"
"08031000903",CO,"2000","14.07","164.10",".","100.00","08031000903"
"08031000903",CO,"2001","10.71","181.68",".","110.71","08031000903"
"08031000903",CO,"2002","10.77","201.25",".","122.64","08031000903"
"08031000903",CO,"2003","0.66","202.58",".","123.45","08031000903"
"08031000903",CO,"2004","-1.85","198.83",".","121.17","08031000903"
"08031000903",CO,"2005","-2.72","193.42",".","117.86","08031000903"
"08031000903",CO,"2006","-1.39","190.73",".","116.23","08031000903"
"08031000903",CO,"2007","-0.61","189.57",".","115.52","08031000903"
"08031000903",CO,"2008","-20.50","150.70",".","91.83","08031000903"
"08031000903",CO,"2009","5.28","158.66",".","96.68","08031000903"
"08031000903",CO,"2010","-5.59","149.79",".","91.28","08031000903"
"08031000903",CO,"2011","4.60","156.68",".","95.48","08031000903"
"08031000903",CO,"2012","2.43","160.48",".","97.79","08031000903"
"08031000903",CO,"2013","11.11","178.32",".","108.66","08031000903"
"08031000903",CO,"2014","13.76","202.85",".","123.62","08031000903"
"08031000903",CO,"2015","19.76","242.94",".","148.04","08031000903"
"08031000903",CO,"2016","20.73","293.30",".","178.73","08031000903"
"08031000903",CO,"2017","11.77","327.83",".","199.77","08031000903"
"08031000903",CO,"2018","14.34","374.82",".","228.41","08031000903"
"08031000904",CO,"1998",".","100.00",".","76.36","08031000904"
"08031000904",CO,"1999","8.91","108.91",".","83.16","08031000904"
"08031000904",CO,"2000","20.25","130.95",".","100.00","08031000904"
"08031000904",CO,"2001","11.69","146.26",".","111.69","08031000904"
"08031000904",CO,"2002","6.11","155.21",".","118.52","08031000904"
"08031000904",CO,"2003","4.00","161.41",".","123.26","08031000904"
"08031000904",CO,"2004","-4.46","154.21",".","117.76","08031000904"
"08031000904",CO,"2005","-3.35","149.05",".","113.82","08031000904"
"08031000904",CO,"2006","13.31","168.89",".","128.97","08031000904"
"08031000904",CO,"2007","-17.62","139.12",".","106.24","08031000904"
"08031000904",CO,"2008","-14.69","118.69",".","90.63","08031000904"
"08031000904",CO,"2009","-0.87","117.65",".","89.84","08031000904"
"08031000904",CO,"2010","15.49","135.88",".","103.76","08031000904"
"08031000904",CO,"2011","-3.78","130.74",".","99.84","08031000904"
"08031000904",CO,"2012","-1.85","128.32",".","97.99","08031000904"
"08031000904",CO,"2013","16.53","149.53",".","114.19","08031000904"
"08031000904",CO,"2014","18.62","177.37",".","135.44","08031000904"
"08031000904",CO,"2015","9.31","193.89",".","148.06","08031000904"
"08031000904",CO,"2016","16.90","226.65",".","173.08","08031000904"
"08031000904",CO,"2017","22.31","277.22",".","211.69","08031000904"
"08031000904",CO,"2018","10.42","306.10",".","233.75","08031000904"
"08031000905",CO,"1998",".","100.00",".","70.90","08031000905"
"08031000905",CO,"1999","12.01","112.01",".","79.42","08031000905"
"08031000905",CO,"2000","25.91","141.03",".","100.00","08031000905"
"08031000905",CO,"2001","7.68","151.87",".","107.68","08031000905"
"08031000905",CO,"2002","11.99","170.07",".","120.59","08031000905"
"08031000905",CO,"2003","4.18","177.18",".","125.63","08031000905"
"08031000905",CO,"2004","-3.42","171.11",".","121.33","08031000905"
"08031000905",CO,"2005","1.58","173.82",".","123.25","08031000905"
"08031000905",CO,"2006","-4.53","165.94",".","117.66","08031000905"
"08031000905",CO,"2007","-14.08","142.58",".","101.09","08031000905"
"08031000905",CO,"2008","-8.47","130.51",".","92.53","08031000905"
"08031000905",CO,"2009","4.84","136.83",".","97.02","08031000905"
"08031000905",CO,"2010","5.29","144.06",".","102.15","08031000905"
"08031000905",CO,"2011","-4.35","137.79",".","97.70","08031000905"
"08031000905",CO,"2012","10.94","152.86",".","108.38","08031000905"
"08031000905",CO,"2013","8.93","166.50",".","118.06","08031000905"
"08031000905",CO,"2014","18.15","196.73",".","139.49","08031000905"
"08031000905",CO,"2015","17.11","230.38",".","163.35","08031000905"
"08031000905",CO,"2016","10.78","255.21",".","180.96","08031000905"
"08031000905",CO,"2017","25.24","319.62",".","226.63","08031000905"
"08031000905",CO,"2018","10.25","352.39",".","249.86","08031000905"
"08031001000",CO,"1999",".","100.00",".","84.00","08031001000"
"08031001000",CO,"2000","19.05","119.05",".","100.00","08031001000"
"08031001000",CO,"2001","10.69","131.77",".","110.69","08031001000"
"08031001000",CO,"2002","2.40","134.94",".","113.35","08031001000"
"08031001000",CO,"2003","0.61","135.76",".","114.04","08031001000"
"08031001000",CO,"2004","1.21","137.40",".","115.42","08031001000"
"08031001000",CO,"2005","4.44","143.50",".","120.54","08031001000"
"08031001000",CO,"2006","-7.50","132.73",".","111.50","08031001000"
"08031001000",CO,"2007","-28.96","94.30",".","79.21","08031001000"
"08031001000",CO,"2008","7.62","101.48",".","85.25","08031001000"
"08031001000",CO,"2009","15.75","117.47",".","98.68","08031001000"
"08031001000",CO,"2010","-18.02","96.31",".","80.90","08031001000"
"08031001000",CO,"2011","1.68","97.93",".","82.26","08031001000"
"08031001000",CO,"2012","17.93","115.49",".","97.01","08031001000"
"08031001000",CO,"2013","-2.10","113.06",".","94.97","08031001000"
"08031001000",CO,"2014","21.61","137.49",".","115.49","08031001000"
"08031001000",CO,"2015","24.84","171.63",".","144.17","08031001000"
"08031001000",CO,"2016","8.72","186.60",".","156.74","08031001000"
"08031001000",CO,"2017","17.82","219.85",".","184.67","08031001000"
"08031001000",CO,"2018","17.33","257.94",".","216.67","08031001000"
"08031001101",CO,"1998",".","100.00",".","68.56","08031001101"
"08031001101",CO,"1999","12.72","112.72",".","77.28","08031001101"
"08031001101",CO,"2000","29.40","145.86",".","100.00","08031001101"
"08031001101",CO,"2001","3.71","151.27",".","103.71","08031001101"
"08031001101",CO,"2002","13.31","171.41",".","117.51","08031001101"
"08031001101",CO,"2003","1.28","173.60",".","119.02","08031001101"
"08031001101",CO,"2004","2.99","178.79",".","122.57","08031001101"
"08031001101",CO,"2005","7.16","191.58",".","131.35","08031001101"
"08031001101",CO,"2006","4.72","200.62",".","137.54","08031001101"
"08031001101",CO,"2007","-3.86","192.88",".","132.23","08031001101"
"08031001101",CO,"2008","-5.55","182.18",".","124.90","08031001101"
"08031001101",CO,"2009","13.42","206.62",".","141.66","08031001101"
"08031001101",CO,"2010","2.43","211.65",".","145.11","08031001101"
"08031001101",CO,"2011","-1.50","208.48",".","142.93","08031001101"
"08031001101",CO,"2012","13.55","236.72",".","162.29","08031001101"
"08031001101",CO,"2013","4.99","248.52",".","170.38","08031001101"
"08031001101",CO,"2014","17.60","292.26",".","200.37","08031001101"
"08031001101",CO,"2015","15.74","338.26",".","231.90","08031001101"
"08031001101",CO,"2016","7.08","362.20",".","248.32","08031001101"
"08031001101",CO,"2017","12.05","405.83",".","278.24","08031001101"
"08031001101",CO,"2018","10.96","450.31",".","308.73","08031001101"
"08031001102",CO,"1999",".","100.00",".","85.42","08031001102"
"08031001102",CO,"2000","17.07","117.07",".","100.00","08031001102"
"08031001102",CO,"2001","15.05","134.68",".","115.05","08031001102"
"08031001102",CO,"2002","9.73","147.79",".","126.24","08031001102"
"08031001102",CO,"2003","0.17","148.04",".","126.45","08031001102"
"08031001102",CO,"2004","6.28","157.33",".","134.39","08031001102"
"08031001102",CO,"2005","9.78","172.71",".","147.52","08031001102"
"08031001102",CO,"2006","0.48","173.54",".","148.23","08031001102"
"08031001102",CO,"2007","7.14","185.94",".","158.82","08031001102"
"08031001102",CO,"2008","-2.87","180.61",".","154.27","08031001102"
"08031001102",CO,"2009","6.87","193.01",".","164.86","08031001102"
"08031001102",CO,"2010","-3.17","186.89",".","159.64","08031001102"
"08031001102",CO,"2011","1.76","190.19",".","162.45","08031001102"
"08031001102",CO,"2012","8.26","205.90",".","175.88","08031001102"
"08031001102",CO,"2013","7.91","222.19",".","189.79","08031001102"
"08031001102",CO,"2014","22.46","272.09",".","232.42","08031001102"
"08031001102",CO,"2015","1.82","277.05",".","236.65","08031001102"
"08031001102",CO,"2016","11.64","309.30",".","264.20","08031001102"
"08031001102",CO,"2017","9.86","339.78",".","290.23","08031001102"
"08031001102",CO,"2018","11.75","379.72",".","324.35","08031001102"
"08031001301",CO,"1993",".","100.00",".","47.91","08031001301"
"08031001301",CO,"1994","6.19","106.19",".","50.87","08031001301"
"08031001301",CO,"1995","19.19","126.57",".","60.64","08031001301"
"08031001301",CO,"1996","2.46","129.69",".","62.13","08031001301"
"08031001301",CO,"1997","10.04","142.71",".","68.37","08031001301"
"08031001301",CO,"1998","7.80","153.83",".","73.70","08031001301"
"08031001301",CO,"1999","10.61","170.16",".","81.52","08031001301"
"08031001301",CO,"2000","22.67","208.74",".","100.00","08031001301"
"08031001301",CO,"2001","8.59","226.67",".","108.59","08031001301"
"08031001301",CO,"2002","7.44","243.53",".","116.67","08031001301"
"08031001301",CO,"2003","2.88","250.54",".","120.03","08031001301"
"08031001301",CO,"2004","-0.53","249.21",".","119.39","08031001301"
"08031001301",CO,"2005","-1.99","244.26",".","117.02","08031001301"
"08031001301",CO,"2006","-0.24","243.67",".","116.74","08031001301"
"08031001301",CO,"2007","-10.30","218.57",".","104.71","08031001301"
"08031001301",CO,"2008","-21.20","172.24",".","82.51","08031001301"
"08031001301",CO,"2009","14.37","196.99",".","94.37","08031001301"
"08031001301",CO,"2010","1.70","200.34",".","95.98","08031001301"
"08031001301",CO,"2011","-3.30","193.73",".","92.81","08031001301"
"08031001301",CO,"2012","3.82","201.12",".","96.35","08031001301"
"08031001301",CO,"2013","18.34","238.00",".","114.02","08031001301"
"08031001301",CO,"2014","13.94","271.18",".","129.91","08031001301"
"08031001301",CO,"2015","17.31","318.12",".","152.40","08031001301"
"08031001301",CO,"2016","16.67","371.15",".","177.81","08031001301"
"08031001301",CO,"2017","8.81","403.85",".","193.47","08031001301"
"08031001301",CO,"2018","19.52","482.70",".","231.25","08031001301"
"08031001302",CO,"1998",".","100.00",".","70.22","08031001302"
"08031001302",CO,"1999","13.26","113.26",".","79.53","08031001302"
"08031001302",CO,"2000","25.74","142.41",".","100.00","08031001302"
"08031001302",CO,"2001","7.18","152.64",".","107.18","08031001302"
"08031001302",CO,"2002","4.42","159.40",".","111.93","08031001302"
"08031001302",CO,"2003","4.07","165.89",".","116.49","08031001302"
"08031001302",CO,"2004","-1.16","163.96",".","115.13","08031001302"
"08031001302",CO,"2005","-2.00","160.68",".","112.83","08031001302"
"08031001302",CO,"2006","-7.54","148.57",".","104.32","08031001302"
"08031001302",CO,"2007","0.42","149.20",".","104.76","08031001302"
"08031001302",CO,"2008","-23.70","113.83",".","79.93","08031001302"
"08031001302",CO,"2009","4.72","119.21",".","83.70","08031001302"
"08031001302",CO,"2010","10.67","131.93",".","92.64","08031001302"
"08031001302",CO,"2011","-0.67","131.04",".","92.02","08031001302"
"08031001302",CO,"2012","4.30","136.67",".","95.97","08031001302"
"08031001302",CO,"2013","8.97","148.93",".","104.57","08031001302"
"08031001302",CO,"2014","14.66","170.76",".","119.90","08031001302"
"08031001302",CO,"2015","14.50","195.52",".","137.29","08031001302"
"08031001302",CO,"2016","20.03","234.67",".","164.78","08031001302"
"08031001302",CO,"2017","15.75","271.63",".","190.74","08031001302"
"08031001302",CO,"2018","10.85","301.11",".","211.43","08031001302"
"08031001401",CO,"1993",".","100.00",".","47.93","08031001401"
"08031001401",CO,"1994","10.25","110.25",".","52.84","08031001401"
"08031001401",CO,"1995","15.38","127.21",".","60.97","08031001401"
"08031001401",CO,"1996","6.23","135.14",".","64.77","08031001401"
"08031001401",CO,"1997","16.01","156.78",".","75.14","08031001401"
